"","userId","group","itemNo","responseNo","checked"
"4960","QPQY","P",8,4,0
"4961","QPQY","P",8,5,0
"4962","QPQY","P",8,6,0
"4963","QPQY","P",9,1,0
"4964","QPQY","P",9,2,0
"4965","QPQY","P",9,3,0
"4966","QPQY","P",9,4,0
"4967","QPQY","P",9,5,0
"4968","QPQY","P",9,6,1
"4969","KHCI","C",1,1,0
"4970","KHCI","C",1,2,0
"4971","KHCI","C",1,3,0
"4972","KHCI","C",1,4,1
"4973","KHCI","C",1,5,1
"4974","KHCI","C",1,6,0
"4975","KHCI","C",2,1,1
"4976","KHCI","C",2,2,1
"4977","KHCI","C",2,3,1
"4978","KHCI","C",2,4,0
"4979","KHCI","C",2,5,0
"4980","KHCI","C",2,6,0
"4981","KHCI","C",3,1,0
"4982","KHCI","C",3,2,0
"4983","KHCI","C",3,3,0
"4984","KHCI","C",3,4,0
"4985","KHCI","C",3,5,1
"4986","KHCI","C",3,6,0
"4987","KHCI","C",4,1,1
"4988","KHCI","C",4,2,0
"4989","KHCI","C",4,3,0
"4990","KHCI","C",4,4,0
"4991","KHCI","C",4,5,0
"4992","KHCI","C",4,6,0
"4993","KHCI","C",5,1,0
"4994","KHCI","C",5,2,0
"4995","KHCI","C",5,3,0
"4996","KHCI","C",5,4,0
"4997","KHCI","C",5,5,0
"4998","KHCI","C",5,6,1
"4999","KHCI","C",6,1,0
"5000","KHCI","C",6,2,0
"5001","KHCI","C",6,3,0
"5002","KHCI","C",6,4,0
"5003","KHCI","C",6,5,0
"5004","KHCI","C",6,6,1
"5005","KHCI","C",7,1,0
"5006","KHCI","C",7,2,0
"5007","KHCI","C",7,3,0
"5008","KHCI","C",7,4,0
"5009","KHCI","C",7,5,1
"5010","KHCI","C",7,6,0
"5011","KHCI","C",8,1,0
"5012","KHCI","C",8,2,0
"5013","KHCI","C",8,3,1
"5014","KHCI","C",8,4,0
"5015","KHCI","C",8,5,0
"5016","KHCI","C",8,6,0
"5017","KHCI","C",9,1,0
"5018","KHCI","C",9,2,0
"5019","KHCI","C",9,3,0
"5020","KHCI","C",9,4,1
"5021","KHCI","C",9,5,0
"5022","KHCI","C",9,6,0
"5023","TCSZ","P",1,1,1
"5024","TCSZ","P",1,2,1
"5025","TCSZ","P",1,3,1
"5026","TCSZ","P",1,4,0
"5027","TCSZ","P",1,5,1
"5028","TCSZ","P",1,6,0
"5029","TCSZ","P",2,1,0
"5030","TCSZ","P",2,2,0
"5031","TCSZ","P",2,3,0
"5032","TCSZ","P",2,4,1
"5033","TCSZ","P",2,5,0
"5034","TCSZ","P",2,6,0
"5035","TCSZ","P",3,1,0
"5036","TCSZ","P",3,2,0
"5037","TCSZ","P",3,3,0
"5038","TCSZ","P",3,4,0
"5039","TCSZ","P",3,5,0
"5040","TCSZ","P",3,6,1
"5041","TCSZ","P",4,1,0
"5042","TCSZ","P",4,2,0
"5043","TCSZ","P",4,3,0
"5044","TCSZ","P",4,4,0
"5045","TCSZ","P",4,5,0
"5046","TCSZ","P",4,6,1
"5047","TCSZ","P",5,1,0
"5048","TCSZ","P",5,2,0
"5049","TCSZ","P",5,3,0
"5050","TCSZ","P",5,4,1
"5051","TCSZ","P",5,5,0
"5052","TCSZ","P",5,6,0
"5053","TCSZ","P",6,1,1
"5054","TCSZ","P",6,2,0
"5055","TCSZ","P",6,3,0
"5056","TCSZ","P",6,4,0
"5057","TCSZ","P",6,5,0
"5058","TCSZ","P",6,6,0
"5059","TCSZ","P",7,1,0
"5060","TCSZ","P",7,2,0
"5061","TCSZ","P",7,3,0
"5062","TCSZ","P",7,4,1
"5063","TCSZ","P",7,5,0
"5064","TCSZ","P",7,6,0
"5065","TCSZ","P",8,1,0
"5066","TCSZ","P",8,2,0
"5067","TCSZ","P",8,3,0
"5068","TCSZ","P",8,4,0
"5069","TCSZ","P",8,5,1
"5070","TCSZ","P",8,6,0
"5071","TCSZ","P",9,1,0
"5072","TCSZ","P",9,2,0
"5073","TCSZ","P",9,3,0
"5074","TCSZ","P",9,4,1
"5075","TCSZ","P",9,5,0
"5076","TCSZ","P",9,6,0
"5077","FCBV","C",1,1,0
"5078","FCBV","C",1,2,0
"5079","FCBV","C",1,3,0
"5080","FCBV","C",1,4,1
"5081","FCBV","C",1,5,1
"5082","FCBV","C",1,6,0
"5083","FCBV","C",2,1,1
"5084","FCBV","C",2,2,1
"5085","FCBV","C",2,3,1
"5086","FCBV","C",2,4,0
"5087","FCBV","C",2,5,0
"5088","FCBV","C",2,6,0
"5089","FCBV","C",3,1,0
"5090","FCBV","C",3,2,1
"5091","FCBV","C",3,3,0
"5092","FCBV","C",3,4,0
"5093","FCBV","C",3,5,0
"5094","FCBV","C",3,6,0
"5095","FCBV","C",4,1,0
"5096","FCBV","C",4,2,0
"5097","FCBV","C",4,3,0
"5098","FCBV","C",4,4,0
"5099","FCBV","C",4,5,1
"5100","FCBV","C",4,6,0
"5101","FCBV","C",5,1,0
"5102","FCBV","C",5,2,0
"5103","FCBV","C",5,3,0
"5104","FCBV","C",5,4,1
"5105","FCBV","C",5,5,0
"5106","FCBV","C",5,6,0
"5107","FCBV","C",6,1,0
"5108","FCBV","C",6,2,0
"5109","FCBV","C",6,3,0
"5110","FCBV","C",6,4,0
"5111","FCBV","C",6,5,1
"5112","FCBV","C",6,6,0
"5113","FCBV","C",7,1,1
"5114","FCBV","C",7,2,0
"5115","FCBV","C",7,3,0
"5116","FCBV","C",7,4,0
"5117","FCBV","C",7,5,0
"5118","FCBV","C",7,6,0
"5119","FCBV","C",8,1,0
"5120","FCBV","C",8,2,0
"5121","FCBV","C",8,3,0
"5122","FCBV","C",8,4,1
"5123","FCBV","C",8,5,0
"5124","FCBV","C",8,6,0
"5125","FCBV","C",9,1,0
"5126","FCBV","C",9,2,0
"5127","FCBV","C",9,3,0
"5128","FCBV","C",9,4,1
"5129","FCBV","C",9,5,0
"5130","FCBV","C",9,6,0
"5131","PMJH","P",1,1,1
"5132","PMJH","P",1,2,1
"5133","PMJH","P",1,3,1
"5134","PMJH","P",1,4,1
"5135","PMJH","P",1,5,1
"5136","PMJH","P",1,6,0
"5137","PMJH","P",2,1,0
"5138","PMJH","P",2,2,0
"5139","PMJH","P",2,3,0
"5140","PMJH","P",2,4,0
"5141","PMJH","P",2,5,0
"5142","PMJH","P",2,6,1
"5143","PMJH","P",3,1,1
"5144","PMJH","P",3,2,0
"5145","PMJH","P",3,3,0
"5146","PMJH","P",3,4,0
"5147","PMJH","P",3,5,0
"5148","PMJH","P",3,6,0
"5149","PMJH","P",4,1,1
"5150","PMJH","P",4,2,0
"5151","PMJH","P",4,3,0
"5152","PMJH","P",4,4,0
"5153","PMJH","P",4,5,0
"5154","PMJH","P",4,6,0
"5155","PMJH","P",5,1,0
"5156","PMJH","P",5,2,0
"5157","PMJH","P",5,3,0
"5158","PMJH","P",5,4,0
"5159","PMJH","P",5,5,0
"5160","PMJH","P",5,6,1
"5161","PMJH","P",6,1,0
"5162","PMJH","P",6,2,0
"5163","PMJH","P",6,3,0
"5164","PMJH","P",6,4,0
"5165","PMJH","P",6,5,1
"5166","PMJH","P",6,6,0
"5167","PMJH","P",7,1,1
"5168","PMJH","P",7,2,0
"5169","PMJH","P",7,3,0
"5170","PMJH","P",7,4,0
"5171","PMJH","P",7,5,0
"5172","PMJH","P",7,6,0
"5173","PMJH","P",8,1,0
"5174","PMJH","P",8,2,0
"5175","PMJH","P",8,3,1
"5176","PMJH","P",8,4,0
"5177","PMJH","P",8,5,0
"5178","PMJH","P",8,6,0
"5179","PMJH","P",9,1,1
"5180","PMJH","P",9,2,0
"5181","PMJH","P",9,3,0
"5182","PMJH","P",9,4,0
"5183","PMJH","P",9,5,0
"5184","PMJH","P",9,6,0
"5185","PVCZ","C",1,1,1
"5186","PVCZ","C",1,2,1
"5187","PVCZ","C",1,3,0
"5188","PVCZ","C",1,4,0
"5189","PVCZ","C",1,5,0
"5190","PVCZ","C",1,6,0
"5191","PVCZ","C",2,1,0
"5192","PVCZ","C",2,2,0
"5193","PVCZ","C",2,3,1
"5194","PVCZ","C",2,4,1
"5195","PVCZ","C",2,5,1
"5196","PVCZ","C",2,6,0
"5197","PVCZ","C",3,1,1
"5198","PVCZ","C",3,2,0
"5199","PVCZ","C",3,3,0
"5200","PVCZ","C",3,4,0
"5201","PVCZ","C",3,5,0
"5202","PVCZ","C",3,6,0
"5203","PVCZ","C",4,1,1
"5204","PVCZ","C",4,2,0
"5205","PVCZ","C",4,3,0
"5206","PVCZ","C",4,4,0
"5207","PVCZ","C",4,5,0
"5208","PVCZ","C",4,6,0
"5209","PVCZ","C",5,1,0
"5210","PVCZ","C",5,2,0
"5211","PVCZ","C",5,3,0
"5212","PVCZ","C",5,4,0
"5213","PVCZ","C",5,5,1
"5214","PVCZ","C",5,6,0
"5215","PVCZ","C",6,1,1
"5216","PVCZ","C",6,2,0
"5217","PVCZ","C",6,3,0
"5218","PVCZ","C",6,4,0
"5219","PVCZ","C",6,5,0
"5220","PVCZ","C",6,6,0
"5221","PVCZ","C",7,1,1
"5222","PVCZ","C",7,2,0
"5223","PVCZ","C",7,3,0
"5224","PVCZ","C",7,4,0
"5225","PVCZ","C",7,5,0
"5226","PVCZ","C",7,6,0
"5227","PVCZ","C",8,1,0
"5228","PVCZ","C",8,2,0
"5229","PVCZ","C",8,3,1
"5230","PVCZ","C",8,4,0
"5231","PVCZ","C",8,5,0
"5232","PVCZ","C",8,6,0
"5233","PVCZ","C",9,1,0
"5234","PVCZ","C",9,2,0
"5235","PVCZ","C",9,3,0
"5236","PVCZ","C",9,4,1
"5237","PVCZ","C",9,5,0
"5238","PVCZ","C",9,6,0
"5239","ECWN","P",1,1,0
"5240","ECWN","P",1,2,1
"5241","ECWN","P",1,3,0
"5242","ECWN","P",1,4,0
"5243","ECWN","P",1,5,1
"5244","ECWN","P",1,6,0
"5245","ECWN","P",2,1,1
"5246","ECWN","P",2,2,0
"5247","ECWN","P",2,3,1
"5248","ECWN","P",2,4,1
"5249","ECWN","P",2,5,0
"5250","ECWN","P",2,6,0
"5251","ECWN","P",3,1,0
"5252","ECWN","P",3,2,1
"5253","ECWN","P",3,3,0
"5254","ECWN","P",3,4,0
"5255","ECWN","P",3,5,0
"5256","ECWN","P",3,6,0
"5257","ECWN","P",4,1,1
"5258","ECWN","P",4,2,0
"5259","ECWN","P",4,3,0
"5260","ECWN","P",4,4,0
"5261","ECWN","P",4,5,0
"5262","ECWN","P",4,6,0
"5263","ECWN","P",5,1,1
"5264","ECWN","P",5,2,0
"5265","ECWN","P",5,3,0
"5266","ECWN","P",5,4,0
"5267","ECWN","P",5,5,0
"5268","ECWN","P",5,6,0
"5269","ECWN","P",6,1,0
"5270","ECWN","P",6,2,0
"5271","ECWN","P",6,3,0
"5272","ECWN","P",6,4,0
"5273","ECWN","P",6,5,1
"5274","ECWN","P",6,6,0
"5275","ECWN","P",7,1,0
"5276","ECWN","P",7,2,0
"5277","ECWN","P",7,3,0
"5278","ECWN","P",7,4,0
"5279","ECWN","P",7,5,0
"5280","ECWN","P",7,6,1
"5281","ECWN","P",8,1,0
"5282","ECWN","P",8,2,1
"5283","ECWN","P",8,3,0
"5284","ECWN","P",8,4,0
"5285","ECWN","P",8,5,0
"5286","ECWN","P",8,6,0
"5287","ECWN","P",9,1,0
"5288","ECWN","P",9,2,0
"5289","ECWN","P",9,3,0
"5290","ECWN","P",9,4,0
"5291","ECWN","P",9,5,0
"5292","ECWN","P",9,6,1
"5293","RFSM","C",1,1,0
"5294","RFSM","C",1,2,1
"5295","RFSM","C",1,3,0
"5296","RFSM","C",1,4,1
"5297","RFSM","C",1,5,1
"5298","RFSM","C",1,6,0
"5299","RFSM","C",2,1,1
"5300","RFSM","C",2,2,0
"5301","RFSM","C",2,3,1
"5302","RFSM","C",2,4,0
"5303","RFSM","C",2,5,0
"5304","RFSM","C",2,6,0
"5305","RFSM","C",3,1,0
"5306","RFSM","C",3,2,1
"5307","RFSM","C",3,3,0
"5308","RFSM","C",3,4,0
"5309","RFSM","C",3,5,0
"5310","RFSM","C",3,6,0
"5311","RFSM","C",4,1,0
"5312","RFSM","C",4,2,0
"5313","RFSM","C",4,3,0
"5314","RFSM","C",4,4,0
"5315","RFSM","C",4,5,1
"5316","RFSM","C",4,6,0
"5317","RFSM","C",5,1,0
"5318","RFSM","C",5,2,0
"5319","RFSM","C",5,3,0
"5320","RFSM","C",5,4,0
"5321","RFSM","C",5,5,0
"5322","RFSM","C",5,6,1
"5323","RFSM","C",6,1,1
"5324","RFSM","C",6,2,0
"5325","RFSM","C",6,3,0
"5326","RFSM","C",6,4,0
"5327","RFSM","C",6,5,0
"5328","RFSM","C",6,6,0
"5329","RFSM","C",7,1,0
"5330","RFSM","C",7,2,0
"5331","RFSM","C",7,3,0
"5332","RFSM","C",7,4,0
"5333","RFSM","C",7,5,0
"5334","RFSM","C",7,6,1
"5335","RFSM","C",8,1,1
"5336","RFSM","C",8,2,0
"5337","RFSM","C",8,3,0
"5338","RFSM","C",8,4,0
"5339","RFSM","C",8,5,0
"5340","RFSM","C",8,6,0
"5341","RFSM","C",9,1,1
"5342","RFSM","C",9,2,0
"5343","RFSM","C",9,3,0
"5344","RFSM","C",9,4,0
"5345","RFSM","C",9,5,0
"5346","RFSM","C",9,6,0
"5347","ZXOB","P",1,1,1
"5348","ZXOB","P",1,2,0
"5349","ZXOB","P",1,3,0
"5350","ZXOB","P",1,4,0
"5351","ZXOB","P",1,5,1
"5352","ZXOB","P",1,6,0
"5353","ZXOB","P",2,1,0
"5354","ZXOB","P",2,2,1
"5355","ZXOB","P",2,3,1
"5356","ZXOB","P",2,4,1
"5357","ZXOB","P",2,5,0
"5358","ZXOB","P",2,6,0
"5359","ZXOB","P",3,1,0
"5360","ZXOB","P",3,2,1
"5361","ZXOB","P",3,3,0
"5362","ZXOB","P",3,4,0
"5363","ZXOB","P",3,5,0
"5364","ZXOB","P",3,6,0
"5365","ZXOB","P",4,1,0
"5366","ZXOB","P",4,2,0
"5367","ZXOB","P",4,3,0
"5368","ZXOB","P",4,4,0
"5369","ZXOB","P",4,5,1
"5370","ZXOB","P",4,6,0
"5371","ZXOB","P",5,1,0
"5372","ZXOB","P",5,2,0
"5373","ZXOB","P",5,3,0
"5374","ZXOB","P",5,4,1
"5375","ZXOB","P",5,5,0
"5376","ZXOB","P",5,6,0
"5377","ZXOB","P",6,1,0
"5378","ZXOB","P",6,2,1
"5379","ZXOB","P",6,3,0
"5380","ZXOB","P",6,4,0
"5381","ZXOB","P",6,5,0
"5382","ZXOB","P",6,6,0
"5383","ZXOB","P",7,1,0
"5384","ZXOB","P",7,2,0
"5385","ZXOB","P",7,3,0
"5386","ZXOB","P",7,4,0
"5387","ZXOB","P",7,5,1
"5388","ZXOB","P",7,6,0
"5389","ZXOB","P",8,1,0
"5390","ZXOB","P",8,2,1
"5391","ZXOB","P",8,3,0
"5392","ZXOB","P",8,4,0
"5393","ZXOB","P",8,5,0
"5394","ZXOB","P",8,6,0
"5395","ZXOB","P",9,1,1
"5396","ZXOB","P",9,2,0
"5397","ZXOB","P",9,3,0
"5398","ZXOB","P",9,4,0
"5399","ZXOB","P",9,5,0
"5400","ZXOB","P",9,6,0
